"ID_sim","SNR","Method","Retention","Nonzero","Prediction"
"5 4","0.419807852829051","Lasso","5","17","17.0519514485786"
"5 4","0.419807852829051","Relaxed Lasso","5","16","17.015545429019"
"5 4","0.419807852829051","RF","2","7","12.9849519505188"
"5 5","0.419807852829051","Lasso","5","14","13.2873141030222"
"5 5","0.419807852829051","Relaxed Lasso","5","10","13.0716782083255"
"5 5","0.419807852829051","RF","1","5","11.1716926738337"
"5 6","0.419807852829051","Lasso","5","11","16.6970504340246"
"5 6","0.419807852829051","Relaxed Lasso","4","7","16.1932543472071"
"5 6","0.419807852829051","RF","3","6","15.3925774952067"
"5 7","0.419807852829051","Lasso","4","11","16.1283526478322"
"5 7","0.419807852829051","Relaxed Lasso","4","10","16.3490681987805"
"5 7","0.419807852829051","RF","2","7","12.4284309294526"
"5 8","0.419807852829051","Lasso","5","11","12.4719871002956"
"5 8","0.419807852829051","Relaxed Lasso","4","6","13.234384006171"
"5 8","0.419807852829051","RF","4","7","10.9156867774652"
"5 9","0.419807852829051","Lasso","4","31","15.7081887887378"
"5 9","0.419807852829051","Relaxed Lasso","4","31","14.327354932712"
"5 9","0.419807852829051","RF","2","8","13.1160216451636"
"5 10","0.419807852829051","Lasso","5","8","14.9115657364768"
"5 10","0.419807852829051","Relaxed Lasso","0","0","14.9072489232991"
"5 10","0.419807852829051","RF","4","6","13.0130561394325"
"5 11","0.419807852829051","Lasso","4","9","12.4481536388341"
"5 11","0.419807852829051","Relaxed Lasso","4","8","12.410764387323"
"5 11","0.419807852829051","RF","4","5","10.9899857979138"
"5 12","0.419807852829051","Lasso","5","22","18.332553911488"
"5 12","0.419807852829051","Relaxed Lasso","3","4","18.2427359596148"
"5 12","0.419807852829051","RF","3","5","15.1163149606946"
"5 13","0.419807852829051","Lasso","5","12","21.902294853132"
"5 13","0.419807852829051","Relaxed Lasso","2","3","21.3164063738262"
"5 13","0.419807852829051","RF","3","7","16.526650097211"
"5 14","0.419807852829051","Lasso","5","14","13.3762927497064"
"5 14","0.419807852829051","Relaxed Lasso","4","9","13.4268918197502"
"5 14","0.419807852829051","RF","2","5","10.8118440265178"
"5 15","0.419807852829051","Lasso","2","2","16.4063928824988"
"5 15","0.419807852829051","Relaxed Lasso","1","1","16.2990359821928"
"5 15","0.419807852829051","RF","2","5","13.8919632770058"
"5 16","0.419807852829051","Lasso","0","0","13.0737773155577"
"5 16","0.419807852829051","Relaxed Lasso","3","4","13.1038110706723"
"5 16","0.419807852829051","RF","3","4","11.2229572997267"
"5 17","0.419807852829051","Lasso","4","8","14.7252730181887"
"5 17","0.419807852829051","Relaxed Lasso","4","8","15.0029009070868"
"5 17","0.419807852829051","RF","4","6","12.4956137583897"
"5 18","0.419807852829051","Lasso","5","14","15.8343677069552"
"5 18","0.419807852829051","Relaxed Lasso","5","10","16.3253969854549"
"5 18","0.419807852829051","RF","3","9","13.2968375202243"
"5 19","0.419807852829051","Lasso","5","9","15.2383051775475"
"5 19","0.419807852829051","Relaxed Lasso","5","11","15.2995301027813"
"5 19","0.419807852829051","RF","1","3","11.27301144388"
"5 20","0.419807852829051","Lasso","4","24","17.8583725371994"
"5 20","0.419807852829051","Relaxed Lasso","5","20","17.7884798637979"
"5 20","0.419807852829051","RF","3","6","11.527478339809"
"5 21","0.419807852829051","Lasso","4","6","13.5578727001506"
"5 21","0.419807852829051","Relaxed Lasso","1","2","13.4020522431114"
"5 21","0.419807852829051","RF","3","6","10.9247127280092"
"5 22","0.419807852829051","Lasso","4","5","17.0703713331383"
"5 22","0.419807852829051","Relaxed Lasso","4","5","17.019575828978"
"5 22","0.419807852829051","RF","2","4","12.6726328277739"
"5 23","0.419807852829051","Lasso","5","14","16.1122293469134"
"5 23","0.419807852829051","Relaxed Lasso","5","12","14.7567567511856"
"5 23","0.419807852829051","RF","5","7","11.7135188631833"
"5 24","0.419807852829051","Lasso","5","21","15.0372217796056"
"5 24","0.419807852829051","Relaxed Lasso","5","20","15.1979963919243"
"5 24","0.419807852829051","RF","5","6","12.9358563756863"
"5 25","0.419807852829051","Lasso","4","10","16.0153463121115"
"5 25","0.419807852829051","Relaxed Lasso","3","6","16.4691938582566"
"5 25","0.419807852829051","RF","4","7","11.8498003251773"
"5 26","0.419807852829051","Lasso","5","12","12.4448544229538"
"5 26","0.419807852829051","Relaxed Lasso","3","3","11.3864118663589"
"5 26","0.419807852829051","RF","3","5","9.1897782838816"
"5 27","0.419807852829051","Lasso","5","20","17.2548655839115"
"5 27","0.419807852829051","Relaxed Lasso","3","4","16.8119276015341"
"5 27","0.419807852829051","RF","4","5","15.2802254768117"
"5 28","0.419807852829051","Lasso","5","17","13.7899751362045"
"5 28","0.419807852829051","Relaxed Lasso","2","2","15.8920871837184"
"5 28","0.419807852829051","RF","3","5","12.682874447133"
"5 29","0.419807852829051","Lasso","5","18","17.8288691451863"
"5 29","0.419807852829051","Relaxed Lasso","4","7","17.9288841715584"
"5 29","0.419807852829051","RF","2","6","12.8240881235141"
"5 30","0.419807852829051","Lasso","4","31","14.4470297318349"
"5 30","0.419807852829051","Relaxed Lasso","3","8","15.6127129292798"
"5 30","0.419807852829051","RF","2","8","11.5345960394894"
"5 31","0.419807852829051","Lasso","5","10","20.4990503981532"
"5 31","0.419807852829051","Relaxed Lasso","4","4","20.3332226794975"
"5 31","0.419807852829051","RF","3","9","16.727891126797"
"5 32","0.419807852829051","Lasso","4","22","15.3912283830109"
"5 32","0.419807852829051","Relaxed Lasso","5","17","15.7582862168648"
"5 32","0.419807852829051","RF","2","8","12.6486902226281"
"5 33","0.419807852829051","Lasso","5","15","13.2868167629992"
"5 33","0.419807852829051","Relaxed Lasso","4","6","12.7954882220404"
"5 33","0.419807852829051","RF","4","5","11.5325444279291"
"5 34","0.419807852829051","Lasso","4","30","13.6620321852748"
"5 34","0.419807852829051","Relaxed Lasso","4","8","14.079635150844"
"5 34","0.419807852829051","RF","3","4","10.9408147061172"
"5 35","0.419807852829051","Lasso","5","11","13.9096191573251"
"5 35","0.419807852829051","Relaxed Lasso","5","7","14.3152580681638"
"5 35","0.419807852829051","RF","3","6","11.7252828837982"
"5 36","0.419807852829051","Lasso","4","8","13.8898054564599"
"5 36","0.419807852829051","Relaxed Lasso","5","16","13.7304724884212"
"5 36","0.419807852829051","RF","3","7","9.90558977392851"
"5 37","0.419807852829051","Lasso","5","16","13.3395317030847"
"5 37","0.419807852829051","Relaxed Lasso","5","13","13.370114369336"
"5 37","0.419807852829051","RF","3","4","11.1766271113843"
"5 38","0.419807852829051","Lasso","5","10","18.7072999204373"
"5 38","0.419807852829051","Relaxed Lasso","5","5","18.983075539137"
"5 38","0.419807852829051","RF","4","5","16.2968938553024"
"5 39","0.419807852829051","Lasso","4","16","13.7074551085338"
"5 39","0.419807852829051","Relaxed Lasso","3","5","13.7273562851586"
"5 39","0.419807852829051","RF","3","6","12.1438788394095"
"5 40","0.419807852829051","Lasso","4","9","16.0148675061849"
"5 40","0.419807852829051","Relaxed Lasso","3","3","16.9544556802905"
"5 40","0.419807852829051","RF","2","4","12.5320775287255"
"5 41","0.419807852829051","Lasso","5","13","15.9738047759655"
"5 41","0.419807852829051","Relaxed Lasso","2","3","16.4991827812866"
"5 41","0.419807852829051","RF","3","4","14.9627581914144"
"5 42","0.419807852829051","Lasso","5","15","12.3761279939579"
"5 42","0.419807852829051","Relaxed Lasso","4","10","13.5976432864914"
"5 42","0.419807852829051","RF","2","7","11.3858953704315"
"5 43","0.419807852829051","Lasso","4","23","10.8334739660418"
"5 43","0.419807852829051","Relaxed Lasso","4","11","11.5759984552205"
"5 43","0.419807852829051","RF","3","6","9.29294369109591"
"5 44","0.419807852829051","Lasso","5","11","17.3270500011269"
"5 44","0.419807852829051","Relaxed Lasso","3","3","17.6886998981505"
"5 44","0.419807852829051","RF","5","6","13.7150382487725"
"5 45","0.419807852829051","Lasso","5","15","18.117107000621"
"5 45","0.419807852829051","Relaxed Lasso","5","12","18.9225992909733"
"5 45","0.419807852829051","RF","2","6","14.321324513346"
"5 46","0.419807852829051","Lasso","2","3","15.1173536787292"
"5 46","0.419807852829051","Relaxed Lasso","2","3","15.105310757296"
"5 46","0.419807852829051","RF","0","0","Inf"
"5 47","0.419807852829051","Lasso","5","11","18.0695670295288"
"5 47","0.419807852829051","Relaxed Lasso","5","11","17.1589257280176"
"5 47","0.419807852829051","RF","2","6","14.1853659110341"
"5 48","0.419807852829051","Lasso","4","12","18.7630244866997"
"5 48","0.419807852829051","Relaxed Lasso","4","4","18.2496059487114"
"5 48","0.419807852829051","RF","3","4","16.8972248173088"
"5 49","0.419807852829051","Lasso","5","18","17.1374585500371"
"5 49","0.419807852829051","Relaxed Lasso","5","18","18.7493820440949"
"5 49","0.419807852829051","RF","4","8","14.2492192902041"
"5 50","0.419807852829051","Lasso","5","17","19.7539983759928"
"5 50","0.419807852829051","Relaxed Lasso","4","8","19.801118750527"
"5 50","0.419807852829051","RF","1","4","15.4281190083435"
"5 51","0.419807852829051","Lasso","5","11","14.4894104184838"
"5 51","0.419807852829051","Relaxed Lasso","5","8","14.8511660581032"
"5 51","0.419807852829051","RF","2","2","11.4417052402174"
"5 52","0.419807852829051","Lasso","4","6","21.5642671551511"
"5 52","0.419807852829051","Relaxed Lasso","4","5","21.4314419855234"
"5 52","0.419807852829051","RF","4","5","16.3590541615697"
"5 53","0.419807852829051","Lasso","4","9","13.6058907666245"
"5 53","0.419807852829051","Relaxed Lasso","4","8","13.6105679651088"
"5 53","0.419807852829051","RF","1","6","10.7444947301889"
"5 54","0.419807852829051","Lasso","4","7","16.037332909233"
"5 54","0.419807852829051","Relaxed Lasso","4","7","15.9649354373274"
"5 54","0.419807852829051","RF","3","6","14.2144729271848"
"5 55","0.419807852829051","Lasso","5","8","17.56271004686"
"5 55","0.419807852829051","Relaxed Lasso","5","6","17.8640408624086"
"5 55","0.419807852829051","RF","4","5","14.5852966118537"
"5 56","0.419807852829051","Lasso","4","11","18.2286473711574"
"5 56","0.419807852829051","Relaxed Lasso","4","6","18.3927986746002"
"5 56","0.419807852829051","RF","1","6","15.61160456539"
"5 57","0.419807852829051","Lasso","4","14","14.2629111213408"
"5 57","0.419807852829051","Relaxed Lasso","4","12","14.2481293575621"
"5 57","0.419807852829051","RF","2","6","11.9450137164415"
"5 58","0.419807852829051","Lasso","3","5","13.7546871699511"
"5 58","0.419807852829051","Relaxed Lasso","3","3","13.8771018359889"
"5 58","0.419807852829051","RF","3","5","11.5586530982733"
"5 59","0.419807852829051","Lasso","5","15","16.5672529669495"
"5 59","0.419807852829051","Relaxed Lasso","5","15","14.5115528994389"
"5 59","0.419807852829051","RF","2","3","13.0538131148694"
"5 60","0.419807852829051","Lasso","5","30","13.247315356841"
"5 60","0.419807852829051","Relaxed Lasso","5","11","13.4518466597517"
"5 60","0.419807852829051","RF","5","7","9.2415122198506"
"5 61","0.419807852829051","Lasso","4","10","12.5005747804836"
"5 61","0.419807852829051","Relaxed Lasso","4","7","12.4711307296724"
"5 61","0.419807852829051","RF","1","4","10.2733966814375"
"5 62","0.419807852829051","Lasso","5","9","16.4530395328311"
"5 62","0.419807852829051","Relaxed Lasso","5","7","17.3065048143854"
"5 62","0.419807852829051","RF","5","8","16.1262798897872"
"5 63","0.419807852829051","Lasso","5","9","19.5629020691248"
"5 63","0.419807852829051","Relaxed Lasso","5","9","17.8219773346638"
"5 63","0.419807852829051","RF","3","6","15.4939703610064"
"5 64","0.419807852829051","Lasso","3","8","13.6849682366779"
"5 64","0.419807852829051","Relaxed Lasso","3","6","13.9472978179497"
"5 64","0.419807852829051","RF","3","6","10.7201613044436"
"5 65","0.419807852829051","Lasso","5","17","13.3683812698385"
"5 65","0.419807852829051","Relaxed Lasso","5","14","13.4382633026078"
"5 65","0.419807852829051","RF","4","6","12.9789273383062"
"5 66","0.419807852829051","Lasso","3","16","15.4923024428178"
"5 66","0.419807852829051","Relaxed Lasso","4","9","16.6322320922725"
"5 66","0.419807852829051","RF","1","4","13.3114188834681"
"5 67","0.419807852829051","Lasso","2","10","14.1843418960018"
"5 67","0.419807852829051","Relaxed Lasso","5","20","14.1699216685237"
"5 67","0.419807852829051","RF","2","5","11.3616068258483"
"5 68","0.419807852829051","Lasso","4","4","15.7400476953841"
"5 68","0.419807852829051","Relaxed Lasso","4","4","15.7967087479457"
"5 68","0.419807852829051","RF","3","10","12.2812848428479"
"5 69","0.419807852829051","Lasso","5","21","11.7679960590405"
"5 69","0.419807852829051","Relaxed Lasso","5","21","11.8296450224045"
"5 69","0.419807852829051","RF","3","7","10.437901304146"
"5 70","0.419807852829051","Lasso","3","9","16.1716134354389"
"5 70","0.419807852829051","Relaxed Lasso","3","9","15.2833450898029"
"5 70","0.419807852829051","RF","2","4","13.6594184099406"
"5 71","0.419807852829051","Lasso","5","5","20.5229847773188"
"5 71","0.419807852829051","Relaxed Lasso","3","3","20.4704644067458"
"5 71","0.419807852829051","RF","3","4","15.7115010476736"
"5 72","0.419807852829051","Lasso","5","14","20.8626203820803"
"5 72","0.419807852829051","Relaxed Lasso","4","5","22.4916631356574"
"5 72","0.419807852829051","RF","2","5","17.8424363028586"
"5 73","0.419807852829051","Lasso","5","23","16.7259494442739"
"5 73","0.419807852829051","Relaxed Lasso","5","18","17.995793835016"
"5 73","0.419807852829051","RF","4","9","13.1318812762756"
"5 74","0.419807852829051","Lasso","5","27","15.5023320385563"
"5 74","0.419807852829051","Relaxed Lasso","5","14","14.7350470351977"
"5 74","0.419807852829051","RF","3","8","13.4659909809605"
"5 75","0.419807852829051","Lasso","4","13","11.7114755011052"
"5 75","0.419807852829051","Relaxed Lasso","3","7","12.8250604787657"
"5 75","0.419807852829051","RF","2","6","9.73015040659459"
"5 76","0.419807852829051","Lasso","0","0","14.550225378435"
"5 76","0.419807852829051","Relaxed Lasso","0","0","14.4525352567358"
"5 76","0.419807852829051","RF","1","3","13.0958774531457"
"5 77","0.419807852829051","Lasso","3","3","16.1096901013809"
"5 77","0.419807852829051","Relaxed Lasso","3","3","16.2908902893312"
"5 77","0.419807852829051","RF","3","4","13.4474914532523"
"5 78","0.419807852829051","Lasso","0","0","13.2173807964875"
"5 78","0.419807852829051","Relaxed Lasso","4","8","13.1621435984516"
"5 78","0.419807852829051","RF","1","9","12.2165968529592"
"5 79","0.419807852829051","Lasso","5","17","13.0489560532373"
"5 79","0.419807852829051","Relaxed Lasso","5","16","13.6677218735717"
"5 79","0.419807852829051","RF","3","5","12.3598632100494"
"5 80","0.419807852829051","Lasso","5","9","14.010514516129"
"5 80","0.419807852829051","Relaxed Lasso","1","1","13.9883877518524"
"5 80","0.419807852829051","RF","1","4","11.0312882145482"
"5 81","0.419807852829051","Lasso","5","31","14.1998053573226"
"5 81","0.419807852829051","Relaxed Lasso","5","28","15.4321403399814"
"5 81","0.419807852829051","RF","4","8","13.8904961018152"
"5 82","0.419807852829051","Lasso","5","10","13.0375867296535"
"5 82","0.419807852829051","Relaxed Lasso","5","6","13.2590480349949"
"5 82","0.419807852829051","RF","5","7","10.1074325068752"
"5 83","0.419807852829051","Lasso","3","6","17.8888529276619"
"5 83","0.419807852829051","Relaxed Lasso","3","4","18.4129744249948"
"5 83","0.419807852829051","RF","3","4","15.5878337251282"
"5 84","0.419807852829051","Lasso","3","9","13.6839381062529"
"5 84","0.419807852829051","Relaxed Lasso","3","6","13.1328298732116"
"5 84","0.419807852829051","RF","2","6","10.6519137294351"
"5 85","0.419807852829051","Lasso","5","16","17.221619272348"
"5 85","0.419807852829051","Relaxed Lasso","1","2","16.8288352249721"
"5 85","0.419807852829051","RF","1","3","12.585927630191"
"5 86","0.419807852829051","Lasso","5","24","14.4450617260361"
"5 86","0.419807852829051","Relaxed Lasso","5","24","13.7160590057304"
"5 86","0.419807852829051","RF","5","7","13.7619318711359"
"5 87","0.419807852829051","Lasso","3","5","18.0159675560938"
"5 87","0.419807852829051","Relaxed Lasso","3","3","18.6785739695775"
"5 87","0.419807852829051","RF","3","7","14.6753009706916"
"5 88","0.419807852829051","Lasso","4","11","14.0676364790972"
"5 88","0.419807852829051","Relaxed Lasso","4","12","13.1328997818408"
"5 88","0.419807852829051","RF","4","7","10.9091535004386"
"5 89","0.419807852829051","Lasso","3","11","11.4447524744514"
"5 89","0.419807852829051","Relaxed Lasso","3","8","11.144537586802"
"5 89","0.419807852829051","RF","1","5","9.42187379222839"
"5 90","0.419807852829051","Lasso","5","16","15.5317018512221"
"5 90","0.419807852829051","Relaxed Lasso","5","8","15.6593521392737"
"5 90","0.419807852829051","RF","3","5","11.8412972563612"
"5 91","0.419807852829051","Lasso","4","12","17.0240524932768"
"5 91","0.419807852829051","Relaxed Lasso","1","1","17.016749194063"
"5 91","0.419807852829051","RF","2","4","12.4635392985189"
"5 92","0.419807852829051","Lasso","5","15","14.1832665904733"
"5 92","0.419807852829051","Relaxed Lasso","5","9","14.9332422708447"
"5 92","0.419807852829051","RF","2","5","12.0508243934866"
"5 93","0.419807852829051","Lasso","5","14","16.0198877733028"
"5 93","0.419807852829051","Relaxed Lasso","4","9","16.1340851604044"
"5 93","0.419807852829051","RF","3","7","11.6093451118404"
"5 94","0.419807852829051","Lasso","5","11","17.836144464702"
